Combination,Mean,Std Dev,CV
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,10.95,28.638217472461516,2.6153623023676063
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,16.35,26.766163341054316,1.6370742004493513
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.15,0.6538348415311012,4.358896037609982
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,1.75,7.628073151196179,4.358898694460748
30,4.85,13.75236343324303,2.8355387937503402
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,1.75,7.628073151196179,4.358898694460748
38,0.0,0.0,0.0
39,14.15,23.795535295512895,1.6816632598831498
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,0.2,0.8717797887081347,4.358896764092291
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,12.4,24.918667701143253,2.00956995969244
52,1.95,8.499852939904313,4.358898720007406
53,2.05,8.935742834258383,4.358898730911469
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,2.35,7.065939427988326,3.0067826073659853
57,8.0,23.46699810372004,2.933374726297821
58,10.45,16.850741823433175,1.6125111638451732
59,0.0,0.0,0.0
60,4.15,10.340575419192106,2.4917048602461733
61,0.0,0.0,0.0
62,1.6,6.974238309665077,4.358898671109506
63,9.0,24.537726056014236,2.7264139759303156
64,0.0,0.0,0.0
65,0.0,0.0,0.0
66,0.0,0.0,0.0
67,0.0,0.0,0.0
68,0.0,0.0,0.0
69,0.0,0.0,0.0
70,0.0,0.0,0.0
71,0.2,0.8717797887081347,4.358896764092291
72,0.0,0.0,0.0
73,5.2,18.29371476764629,3.51802200304694
74,0.0,0.0,0.0
75,3.55,11.137661334409483,3.1373693015979023
76,0.0,0.0,0.0
77,0.0,0.0,0.0
78,0.0,0.0,0.0
79,13.7,27.05937915030572,1.9751371498388326
80,0.0,0.0,0.0
81,0.0,0.0,0.0
82,0.0,0.0,0.0
83,0.0,0.0,0.0
84,0.0,0.0,0.0
85,0.0,0.0,0.0
86,0.0,0.0,0.0
87,16.7,31.50412671381322,1.8864746422254943
88,0.0,0.0,0.0
89,14.6,32.51676490673695,2.227175663288999
90,3.3,14.384366513684226,4.358898811452832
91,0.0,0.0,0.0
92,1.1,4.79478883789474,4.3588985472771675
93,14.6,29.45403198205638,2.0173994370079753
94,5.0,13.133925536563698,2.6267850547770384
95,1.5,5.5,3.6666664222222383
96,0.0,0.0,0.0
97,0.0,0.0,0.0
98,0.0,0.0,0.0
99,0.0,0.0,0.0
100,0.0,0.0,0.0
101,0.0,0.0,0.0
102,1.55,6.756293362488044,4.358898662321405
103,18.15,36.5380281350814,2.013114486709088
104,0.0,0.0,0.0
105,10.0,15.514509338035799,1.5514509182890708
106,0.0,0.0,0.0
107,1.4,6.102458520956944,4.358898632190772
108,0.0,0.0,0.0
109,0.0,0.0,0.0
110,22.7,32.21350648408211,1.4190971956904137
111,30.55,54.209293483682295,1.774444952741008
112,0.0,0.0,0.0
113,23.15,37.88967537469805,1.6367030328737688
114,19.4,46.46331886553091,2.395016424022127
115,6.35,14.304806884400781,2.252725458130431
116,0.0,0.0,0.0
117,2.7,11.769027147559816,4.358898782099977
118,14.85,36.91649360380804,2.4859591484991332
119,0.0,0.0,0.0
120,20.95,46.2465944692147,2.2074746657979585
121,30.45,45.47249168453385,1.4933494757043975
122,20.55,43.142177738264444,2.0993760354416953
123,0.0,0.0,0.0
124,0.0,0.0,0.0
125,0.0,0.0,0.0
126,0.0,0.0,0.0
127,10.05,31.956963247467677,3.179797306416711
128,0.0,0.0,0.0
129,0.0,0.0,0.0
130,0.0,0.0,0.0
131,0.0,0.0,0.0
132,0.0,0.0,0.0
133,0.0,0.0,0.0
134,0.0,0.0,0.0
135,4.6,16.581314785022325,3.6046335705562975
136,0.0,0.0,0.0
137,0.0,0.0,0.0
138,0.0,0.0,0.0
139,2.05,8.935742834258383,4.358898730911469
140,0.0,0.0,0.0
141,0.0,0.0,0.0
142,0.0,0.0,0.0
143,9.6,18.943072612435397,1.9732367099074717
144,0.0,0.0,0.0
145,0.0,0.0,0.0
146,15.1,33.86871712952824,2.242961384452457
147,11.85,23.925457153417153,2.0190259030813977
148,0.0,0.0,0.0
149,15.1,37.34420972520371,2.4731264554894747
150,15.45,32.39054646034858,2.0964754854822676
151,12.55,25.122649143750746,2.0018046966988265
152,0.0,0.0,0.0
153,5.55,14.52403180938406,2.616942621205369
154,23.5,37.34769069166124,1.5892634269248893
155,0.0,0.0,0.0
156,8.85,22.541683610591292,2.5470828650715265
157,3.4,9.75909831900468,2.8703229505801136
158,15.8,30.976765486409327,1.960554765212269
159,0.75,3.2691742076555053,4.358898362354226
160,0.0,0.0,0.0
161,0.0,0.0,0.0
162,0.0,0.0,0.0
163,0.0,0.0,0.0
164,0.0,0.0,0.0
165,0.0,0.0,0.0
166,0.0,0.0,0.0
167,14.3,28.854982238774646,2.017830911677731
168,0.0,0.0,0.0
169,0.0,0.0,0.0
170,6.15,16.823421174065636,2.7355155935795246
